#location_id, days, frac_S, frac_I, frac_R
74 19 0.938000 0.056000 0.006000
74 20 0.936000 0.058000 0.006000
74 21 0.930000 0.063000 0.007000
74 22 0.926000 0.066000 0.008000
74 23 0.923000 0.069000 0.008000
74 24 0.916000 0.076000 0.008000
74 25 0.908000 0.084000 0.008000
74 26 0.899000 0.092000 0.009000
74 27 0.894000 0.097000 0.009000
74 28 0.884000 0.107000 0.009000
74 29 0.876000 0.112000 0.012000
74 30 0.871000 0.114000 0.015000
74 31 0.861000 0.123000 0.016000
74 32 0.857000 0.124000 0.019000
74 33 0.846000 0.134000 0.020000
74 34 0.837000 0.140000 0.023000
74 35 0.824000 0.149000 0.027000
74 36 0.817000 0.154000 0.029000
74 37 0.810000 0.160000 0.030000
74 38 0.798000 0.172000 0.030000
74 39 0.789000 0.178000 0.033000
74 40 0.783000 0.184000 0.033000
74 41 0.771000 0.194000 0.035000
74 42 0.761000 0.204000 0.035000
74 43 0.750000 0.213000 0.037000
74 44 0.738000 0.223000 0.039000
74 45 0.728000 0.227000 0.045000
74 46 0.716000 0.238000 0.046000
74 47 0.708000 0.246000 0.046000
74 48 0.695000 0.251000 0.054000
74 49 0.679000 0.265000 0.056000
74 50 0.666000 0.275000 0.059000
74 51 0.655000 0.281000 0.064000
74 52 0.636000 0.294000 0.070000
74 53 0.622000 0.307000 0.071000
74 54 0.607000 0.321000 0.072000
74 55 0.596000 0.330000 0.074000
74 56 0.581000 0.344000 0.075000
74 57 0.567000 0.352000 0.081000
74 58 0.558000 0.358000 0.084000
74 59 0.546000 0.365000 0.089000
74 60 0.538000 0.370000 0.092000
74 61 0.523000 0.378000 0.099000
74 62 0.511000 0.384000 0.105000
74 63 0.491000 0.402000 0.107000
74 64 0.479000 0.411000 0.110000
74 65 0.465000 0.420000 0.115000
74 66 0.447000 0.437000 0.116000
74 67 0.437000 0.440000 0.123000
74 68 0.420000 0.455000 0.125000
74 69 0.402000 0.468000 0.130000
74 70 0.387000 0.479000 0.134000
74 71 0.380000 0.481000 0.139000
74 72 0.372000 0.484000 0.144000
74 73 0.356000 0.497000 0.147000
74 74 0.343000 0.505000 0.152000
74 75 0.331000 0.513000 0.156000
74 76 0.316000 0.522000 0.162000
75 0 0.986000 0.014000 0.000000
75 1 0.986000 0.014000 0.000000
75 2 0.986000 0.014000 0.000000
75 3 0.985000 0.015000 0.000000
75 4 0.985000 0.015000 0.000000
75 5 0.984000 0.016000 0.000000
75 6 0.984000 0.016000 0.000000
75 7 0.982000 0.017000 0.001000
75 8 0.981000 0.018000 0.001000
75 9 0.979000 0.020000 0.001000
75 10 0.975000 0.024000 0.001000
75 11 0.974000 0.025000 0.001000
75 12 0.970000 0.029000 0.001000
75 13 0.967000 0.032000 0.001000
75 14 0.963000 0.036000 0.001000
75 15 0.958000 0.041000 0.001000
75 16 0.950000 0.049000 0.001000
75 17 0.944000 0.055000 0.001000
75 18 0.940000 0.057000 0.003000
75 19 0.934000 0.063000 0.003000
75 20 0.928000 0.068000 0.004000
75 21 0.921000 0.075000 0.004000
75 22 0.917000 0.078000 0.005000
75 23 0.909000 0.085000 0.006000
75 24 0.906000 0.088000 0.006000
75 25 0.900000 0.093000 0.007000
75 26 0.899000 0.093000 0.008000
75 27 0.894000 0.098000 0.008000
75 28 0.885000 0.107000 0.008000
75 29 0.876000 0.116000 0.008000
75 30 0.868000 0.124000 0.008000
75 31 0.851000 0.138000 0.011000
75 32 0.843000 0.143000 0.014000
75 33 0.834000 0.152000 0.014000
75 34 0.827000 0.155000 0.018000
75 35 0.814000 0.166000 0.020000
75 36 0.807000 0.171000 0.022000
75 37 0.793000 0.182000 0.025000
75 38 0.782000 0.193000 0.025000
75 39 0.773000 0.201000 0.026000
75 40 0.760000 0.211000 0.029000
75 41 0.747000 0.220000 0.033000
75 42 0.734000 0.226000 0.040000
75 43 0.721000 0.235000 0.044000
75 44 0.709000 0.245000 0.046000
75 45 0.698000 0.254000 0.048000
75 46 0.684000 0.264000 0.052000
75 47 0.666000 0.280000 0.054000
75 48 0.651000 0.292000 0.057000
75 49 0.633000 0.305000 0.062000
75 50 0.613000 0.323000 0.064000
75 51 0.592000 0.341000 0.067000
75 52 0.571000 0.358000 0.071000
75 53 0.559000 0.366000 0.075000
75 54 0.537000 0.384000 0.079000
75 55 0.527000 0.389000 0.084000
75 56 0.506000 0.408000 0.086000
75 57 0.490000 0.420000 0.090000
75 58 0.478000 0.429000 0.093000
75 59 0.459000 0.444000 0.097000
75 60 0.443000 0.454000 0.103000
75 61 0.433000 0.462000 0.105000
75 62 0.417000 0.474000 0.109000
75 63 0.407000 0.480000 0.113000
75 64 0.395000 0.491000 0.114000
75 65 0.381000 0.502000 0.117000
75 66 0.369000 0.503000 0.128000
75 67 0.338000 0.527000 0.135000
75 68 0.330000 0.530000 0.140000
75 69 0.320000 0.534000 0.146000
75 70 0.308000 0.539000 0.153000
75 71 0.296000 0.544000 0.160000
75 72 0.285000 0.549000 0.166000
75 73 0.278000 0.551000 0.171000
75 74 0.272000 0.549000 0.179000
75 75 0.259000 0.554000 0.187000
75 76 0.255000 0.553000 0.192000
76 0 0.992000 0.008000 0.000000
76 1 0.991000 0.008000 0.001000
76 2 0.991000 0.008000 0.001000
76 3 0.990000 0.009000 0.001000
76 4 0.989000 0.010000 0.001000
76 5 0.987000 0.012000 0.001000
76 6 0.986000 0.013000 0.001000
76 7 0.986000 0.013000 0.001000
76 8 0.986000 0.013000 0.001000
76 9 0.986000 0.013000 0.001000
76 10 0.984000 0.015000 0.001000
76 11 0.983000 0.016000 0.001000
76 12 0.983000 0.016000 0.001000
76 13 0.983000 0.016000 0.001000
76 14 0.982000 0.017000 0.001000
76 15 0.979000 0.020000 0.001000
76 16 0.979000 0.020000 0.001000
76 17 0.978000 0.020000 0.002000
76 18 0.977000 0.021000 0.002000
76 19 0.977000 0.020000 0.003000
76 20 0.977000 0.020000 0.003000
76 21 0.973000 0.024000 0.003000
76 22 0.973000 0.024000 0.003000
76 23 0.972000 0.024000 0.004000
76 24 0.971000 0.025000 0.004000
76 25 0.968000 0.027000 0.005000
76 26 0.967000 0.028000 0.005000
76 27 0.965000 0.030000 0.005000
76 28 0.965000 0.030000 0.005000
76 29 0.961000 0.034000 0.005000
76 30 0.957000 0.038000 0.005000
76 31 0.955000 0.039000 0.006000
76 32 0.952000 0.042000 0.006000
76 33 0.948000 0.046000 0.006000
76 34 0.948000 0.045000 0.007000
76 35 0.947000 0.046000 0.007000
76 36 0.938000 0.053000 0.009000
76 37 0.934000 0.057000 0.009000
76 38 0.932000 0.059000 0.009000
76 39 0.930000 0.060000 0.010000
76 40 0.927000 0.063000 0.010000
76 41 0.926000 0.063000 0.011000
76 42 0.923000 0.066000 0.011000
76 43 0.923000 0.066000 0.011000
76 44 0.919000 0.069000 0.012000
76 45 0.918000 0.070000 0.012000
76 46 0.911000 0.077000 0.012000
76 47 0.908000 0.080000 0.012000
76 48 0.903000 0.084000 0.013000
76 49 0.897000 0.090000 0.013000
76 50 0.890000 0.096000 0.014000
76 51 0.884000 0.102000 0.014000
76 52 0.879000 0.107000 0.014000
76 53 0.874000 0.111000 0.015000
76 54 0.867000 0.117000 0.016000
76 55 0.860000 0.124000 0.016000
76 56 0.855000 0.129000 0.016000
76 57 0.847000 0.137000 0.016000
76 58 0.841000 0.141000 0.018000
76 59 0.833000 0.147000 0.020000
76 60 0.825000 0.151000 0.024000
76 61 0.814000 0.162000 0.024000
76 62 0.797000 0.178000 0.025000
76 63 0.785000 0.189000 0.026000
76 64 0.780000 0.192000 0.028000
76 65 0.770000 0.199000 0.031000
76 66 0.758000 0.207000 0.035000
76 67 0.743000 0.221000 0.036000
76 68 0.728000 0.233000 0.039000
76 69 0.716000 0.243000 0.041000
76 70 0.704000 0.254000 0.042000
76 71 0.692000 0.262000 0.046000
76 72 0.675000 0.276000 0.049000
76 73 0.658000 0.286000 0.056000
76 74 0.642000 0.301000 0.057000
76 75 0.625000 0.317000 0.058000
76 76 0.611000 0.330000 0.059000
77 0 0.989000 0.011000 0.000000
77 1 0.986000 0.014000 0.000000
77 2 0.983000 0.016000 0.001000
77 3 0.982000 0.016000 0.002000
77 4 0.981000 0.016000 0.003000
77 5 0.980000 0.017000 0.003000
77 6 0.978000 0.018000 0.004000
77 7 0.972000 0.023000 0.005000
77 8 0.970000 0.025000 0.005000
77 9 0.968000 0.026000 0.006000
77 10 0.963000 0.031000 0.006000
77 11 0.959000 0.035000 0.006000
77 12 0.956000 0.037000 0.007000
77 13 0.952000 0.040000 0.008000
77 14 0.949000 0.043000 0.008000
77 15 0.946000 0.046000 0.008000
77 16 0.943000 0.049000 0.008000
77 17 0.939000 0.052000 0.009000
77 18 0.933000 0.057000 0.010000
77 19 0.930000 0.057000 0.013000
77 20 0.923000 0.062000 0.015000
77 21 0.920000 0.064000 0.016000
77 22 0.912000 0.071000 0.017000
77 23 0.907000 0.076000 0.017000
77 24 0.903000 0.080000 0.017000
77 25 0.890000 0.092000 0.018000
77 26 0.887000 0.095000 0.018000
77 27 0.878000 0.104000 0.018000
77 28 0.870000 0.111000 0.019000
77 29 0.860000 0.120000 0.020000
77 30 0.850000 0.129000 0.021000
77 31 0.841000 0.136000 0.023000
77 32 0.834000 0.143000 0.023000
77 33 0.825000 0.150000 0.025000
77 34 0.813000 0.161000 0.026000
77 35 0.800000 0.173000 0.027000
77 36 0.792000 0.178000 0.030000
77 37 0.782000 0.185000 0.033000
77 38 0.775000 0.190000 0.035000
77 39 0.764000 0.198000 0.038000
77 40 0.754000 0.207000 0.039000
77 41 0.739000 0.219000 0.042000
77 42 0.730000 0.224000 0.046000
77 43 0.719000 0.232000 0.049000
77 44 0.700000 0.249000 0.051000
77 45 0.685000 0.263000 0.052000
77 46 0.668000 0.277000 0.055000
77 47 0.656000 0.285000 0.059000
77 48 0.649000 0.288000 0.063000
77 49 0.631000 0.304000 0.065000
77 50 0.611000 0.321000 0.068000
77 51 0.605000 0.323000 0.072000
77 52 0.589000 0.334000 0.077000
77 53 0.576000 0.343000 0.081000
77 54 0.558000 0.361000 0.081000
77 55 0.541000 0.375000 0.084000
77 56 0.530000 0.386000 0.084000
77 57 0.514000 0.398000 0.088000
77 58 0.490000 0.419000 0.091000
77 59 0.482000 0.421000 0.097000
77 60 0.469000 0.428000 0.103000
77 61 0.461000 0.435000 0.104000
77 62 0.450000 0.442000 0.108000
77 63 0.438000 0.452000 0.110000
77 64 0.418000 0.465000 0.117000
77 65 0.400000 0.478000 0.122000
77 66 0.393000 0.476000 0.131000
77 67 0.379000 0.483000 0.138000
77 68 0.365000 0.492000 0.143000
77 69 0.360000 0.489000 0.151000
77 70 0.349000 0.498000 0.153000
77 71 0.335000 0.508000 0.157000
77 72 0.326000 0.511000 0.163000
77 73 0.313000 0.521000 0.166000
77 74 0.306000 0.519000 0.175000
77 75 0.297000 0.524000 0.179000
77 76 0.285000 0.530000 0.185000
78 0 0.983000 0.017000 0.000000
78 1 0.981000 0.019000 0.000000
78 2 0.978000 0.022000 0.000000
78 3 0.976000 0.023000 0.001000
78 4 0.974000 0.024000 0.002000
78 5 0.973000 0.025000 0.002000
78 6 0.971000 0.027000 0.002000
78 7 0.968000 0.030000 0.002000
78 8 0.966000 0.032000 0.002000
78 9 0.964000 0.034000 0.002000
78 10 0.962000 0.036000 0.002000
78 11 0.961000 0.036000 0.003000
78 12 0.961000 0.036000 0.003000
78 13 0.956000 0.041000 0.003000
78 14 0.949000 0.047000 0.004000
78 15 0.940000 0.056000 0.004000
78 16 0.936000 0.060000 0.004000
78 17 0.933000 0.063000 0.004000
78 18 0.927000 0.069000 0.004000
78 19 0.922000 0.074000 0.004000
78 20 0.917000 0.078000 0.005000
78 21 0.915000 0.080000 0.005000
78 22 0.911000 0.084000 0.005000
78 23 0.898000 0.096000 0.006000
78 24 0.893000 0.100000 0.007000
78 25 0.882000 0.108000 0.010000
78 26 0.873000 0.117000 0.010000
78 27 0.863000 0.127000 0.010000
78 28 0.851000 0.139000 0.010000
78 29 0.846000 0.144000 0.010000
78 30 0.836000 0.153000 0.011000
78 31 0.824000 0.165000 0.011000
78 32 0.813000 0.174000 0.013000
78 33 0.807000 0.177000 0.016000
78 34 0.801000 0.181000 0.018000
78 35 0.790000 0.188000 0.022000
78 36 0.781000 0.194000 0.025000
78 37 0.768000 0.204000 0.028000
78 38 0.749000 0.222000 0.029000
78 39 0.741000 0.229000 0.030000
78 40 0.731000 0.237000 0.032000
78 41 0.714000 0.252000 0.034000
78 42 0.700000 0.263000 0.037000
78 43 0.685000 0.277000 0.038000
78 44 0.665000 0.294000 0.041000
78 45 0.653000 0.303000 0.044000
78 46 0.636000 0.319000 0.045000
78 47 0.621000 0.330000 0.049000
78 48 0.615000 0.333000 0.052000
78 49 0.587000 0.358000 0.055000
78 50 0.573000 0.370000 0.057000
78 51 0.556000 0.384000 0.060000
78 52 0.541000 0.397000 0.062000
78 53 0.523000 0.412000 0.065000
78 54 0.512000 0.419000 0.069000
78 55 0.496000 0.429000 0.075000
78 56 0.480000 0.442000 0.078000
78 57 0.464000 0.451000 0.085000
78 58 0.453000 0.456000 0.091000
78 59 0.437000 0.468000 0.095000
78 60 0.423000 0.478000 0.099000
78 61 0.405000 0.492000 0.103000
78 62 0.392000 0.501000 0.107000
78 63 0.381000 0.506000 0.113000
78 64 0.364000 0.518000 0.118000
78 65 0.352000 0.521000 0.127000
78 66 0.333000 0.535000 0.132000
78 67 0.321000 0.539000 0.140000
78 68 0.311000 0.541000 0.148000
78 69 0.302000 0.543000 0.155000
78 70 0.290000 0.552000 0.158000
78 71 0.278000 0.559000 0.163000
78 72 0.268000 0.565000 0.167000
78 73 0.260000 0.566000 0.174000
78 74 0.247000 0.572000 0.181000
78 75 0.240000 0.572000 0.188000
78 76 0.235000 0.571000 0.194000
79 0 0.993000 0.007000 0.000000
79 1 0.992000 0.008000 0.000000
79 2 0.992000 0.007000 0.001000
79 3 0.992000 0.007000 0.001000
79 4 0.990000 0.009000 0.001000
79 5 0.989000 0.010000 0.001000
79 6 0.988000 0.011000 0.001000
79 7 0.987000 0.011000 0.002000
79 8 0.986000 0.012000 0.002000
79 9 0.985000 0.013000 0.002000
79 10 0.985000 0.013000 0.002000
79 11 0.985000 0.013000 0.002000
79 12 0.985000 0.013000 0.002000
79 13 0.984000 0.014000 0.002000
79 14 0.984000 0.013000 0.003000
79 15 0.983000 0.014000 0.003000
79 16 0.983000 0.014000 0.003000
79 17 0.978000 0.019000 0.003000
79 18 0.977000 0.019000 0.004000
79 19 0.974000 0.022000 0.004000
79 20 0.972000 0.024000 0.004000
79 21 0.967000 0.028000 0.005000
79 22 0.963000 0.030000 0.007000
79 23 0.958000 0.035000 0.007000
79 24 0.957000 0.036000 0.007000
79 25 0.955000 0.038000 0.007000
79 26 0.955000 0.038000 0.007000
79 27 0.950000 0.042000 0.008000
79 28 0.947000 0.045000 0.008000
79 29 0.946000 0.045000 0.009000
79 30 0.945000 0.046000 0.009000
79 31 0.942000 0.049000 0.009000
79 32 0.936000 0.054000 0.010000
79 33 0.933000 0.057000 0.010000
79 34 0.931000 0.059000 0.010000
79 35 0.928000 0.062000 0.010000
79 36 0.921000 0.069000 0.010000
79 37 0.915000 0.074000 0.011000
79 38 0.910000 0.078000 0.012000
79 39 0.902000 0.086000 0.012000
79 40 0.897000 0.090000 0.013000
79 41 0.894000 0.093000 0.013000
79 42 0.885000 0.100000 0.015000
79 43 0.879000 0.106000 0.015000
79 44 0.877000 0.107000 0.016000
79 45 0.870000 0.113000 0.017000
79 46 0.869000 0.112000 0.019000
79 47 0.864000 0.114000 0.022000
79 48 0.858000 0.119000 0.023000
79 49 0.852000 0.122000 0.026000
79 50 0.844000 0.129000 0.027000
79 51 0.836000 0.136000 0.028000
79 52 0.824000 0.148000 0.028000
79 53 0.819000 0.153000 0.028000
79 54 0.810000 0.162000 0.028000
79 55 0.800000 0.169000 0.031000
79 56 0.792000 0.176000 0.032000
79 57 0.781000 0.186000 0.033000
79 58 0.761000 0.199000 0.040000
79 59 0.748000 0.209000 0.043000
79 60 0.732000 0.222000 0.046000
79 61 0.722000 0.229000 0.049000
79 62 0.714000 0.235000 0.051000
79 63 0.698000 0.249000 0.053000
79 64 0.686000 0.259000 0.055000
79 65 0.673000 0.270000 0.057000
79 66 0.659000 0.281000 0.060000
79 67 0.641000 0.295000 0.064000
79 68 0.631000 0.303000 0.066000
79 69 0.622000 0.310000 0.068000
79 70 0.609000 0.320000 0.071000
79 71 0.595000 0.332000 0.073000
79 72 0.581000 0.344000 0.075000
79 73 0.565000 0.356000 0.079000
79 74 0.554000 0.365000 0.081000
79 75 0.543000 0.375000 0.082000
79 76 0.532000 0.382000 0.086000
80 0 0.993000 0.007000 0.000000
80 1 0.993000 0.007000 0.000000
80 2 0.993000 0.007000 0.000000
80 3 0.993000 0.007000 0.000000
80 4 0.993000 0.007000 0.000000
80 5 0.992000 0.008000 0.000000
80 6 0.992000 0.008000 0.000000
80 7 0.990000 0.010000 0.000000
80 8 0.989000 0.011000 0.000000
80 9 0.985000 0.015000 0.000000
80 10 0.983000 0.017000 0.000000
80 11 0.982000 0.017000 0.001000
80 12 0.981000 0.018000 0.001000
80 13 0.978000 0.021000 0.001000
80 14 0.976000 0.023000 0.001000
80 15 0.975000 0.022000 0.003000
80 16 0.973000 0.023000 0.004000
80 17 0.973000 0.023000 0.004000
80 18 0.972000 0.024000 0.004000
80 19 0.968000 0.028000 0.004000
80 20 0.965000 0.031000 0.004000
80 21 0.959000 0.036000 0.005000
80 22 0.957000 0.037000 0.006000
80 23 0.955000 0.039000 0.006000
80 24 0.950000 0.044000 0.006000
80 25 0.949000 0.043000 0.008000
80 26 0.948000 0.043000 0.009000
80 27 0.948000 0.043000 0.009000
80 28 0.946000 0.045000 0.009000
80 29 0.942000 0.049000 0.009000
80 30 0.938000 0.053000 0.009000
80 31 0.936000 0.055000 0.009000
80 32 0.933000 0.058000 0.009000
80 33 0.929000 0.062000 0.009000
80 34 0.928000 0.063000 0.009000
80 35 0.923000 0.067000 0.010000
80 36 0.920000 0.070000 0.010000
80 37 0.914000 0.074000 0.012000
80 38 0.906000 0.081000 0.013000
80 39 0.902000 0.083000 0.015000
80 40 0.897000 0.088000 0.015000
80 41 0.893000 0.090000 0.017000
80 42 0.889000 0.094000 0.017000
80 43 0.876000 0.105000 0.019000
80 44 0.868000 0.112000 0.020000
80 45 0.864000 0.115000 0.021000
80 46 0.855000 0.122000 0.023000
80 47 0.844000 0.133000 0.023000
80 48 0.834000 0.143000 0.023000
80 49 0.820000 0.155000 0.025000
80 50 0.805000 0.169000 0.026000
80 51 0.793000 0.178000 0.029000
80 52 0.784000 0.185000 0.031000
80 53 0.770000 0.197000 0.033000
80 54 0.761000 0.206000 0.033000
80 55 0.749000 0.215000 0.036000
80 56 0.736000 0.224000 0.040000
80 57 0.722000 0.237000 0.041000
80 58 0.707000 0.252000 0.041000
80 59 0.688000 0.270000 0.042000
80 60 0.666000 0.290000 0.044000
80 61 0.652000 0.300000 0.048000
80 62 0.635000 0.313000 0.052000
80 63 0.620000 0.323000 0.057000
80 64 0.609000 0.330000 0.061000
80 65 0.587000 0.347000 0.066000
80 66 0.570000 0.358000 0.072000
80 67 0.554000 0.367000 0.079000
80 68 0.541000 0.377000 0.082000
80 69 0.524000 0.394000 0.082000
80 70 0.507000 0.408000 0.085000
80 71 0.492000 0.419000 0.089000
80 72 0.480000 0.423000 0.097000
80 73 0.468000 0.430000 0.102000
80 74 0.451000 0.438000 0.111000
80 75 0.441000 0.442000 0.117000
80 76 0.427000 0.452000 0.121000
81 0 0.989000 0.011000 0.000000
81 1 0.989000 0.011000 0.000000
81 2 0.989000 0.011000 0.000000
81 3 0.989000 0.011000 0.000000
81 4 0.989000 0.010000 0.001000
81 5 0.987000 0.012000 0.001000
81 6 0.986000 0.013000 0.001000
81 7 0.984000 0.014000 0.002000
81 8 0.984000 0.014000 0.002000
81 9 0.979000 0.019000 0.002000
81 10 0.977000 0.021000 0.002000
81 11 0.976000 0.022000 0.002000
81 12 0.972000 0.026000 0.002000
81 13 0.970000 0.028000 0.002000
81 14 0.968000 0.030000 0.002000
81 15 0.962000 0.036000 0.002000
81 16 0.960000 0.037000 0.003000
81 17 0.958000 0.039000 0.003000
81 18 0.958000 0.039000 0.003000
81 19 0.955000 0.041000 0.004000
81 20 0.950000 0.045000 0.005000
81 21 0.948000 0.047000 0.005000
81 22 0.946000 0.049000 0.005000
81 23 0.944000 0.050000 0.006000
81 24 0.938000 0.056000 0.006000
81 25 0.936000 0.057000 0.007000
81 26 0.933000 0.058000 0.009000
81 27 0.928000 0.062000 0.010000
81 28 0.918000 0.071000 0.011000
81 29 0.912000 0.077000 0.011000
81 30 0.905000 0.083000 0.012000
81 31 0.900000 0.087000 0.013000
81 32 0.893000 0.094000 0.013000
81 33 0.886000 0.101000 0.013000
81 34 0.882000 0.105000 0.013000
81 35 0.878000 0.109000 0.013000
81 36 0.870000 0.116000 0.014000
81 37 0.862000 0.124000 0.014000
81 38 0.854000 0.131000 0.015000
81 39 0.840000 0.145000 0.015000
81 40 0.827000 0.157000 0.016000
81 41 0.816000 0.166000 0.018000
81 42 0.808000 0.174000 0.018000
81 43 0.795000 0.185000 0.020000
81 44 0.774000 0.205000 0.021000
81 45 0.764000 0.209000 0.027000
81 46 0.743000 0.226000 0.031000
81 47 0.731000 0.236000 0.033000
81 48 0.723000 0.243000 0.034000
81 49 0.707000 0.256000 0.037000
81 50 0.699000 0.260000 0.041000
81 51 0.680000 0.272000 0.048000
81 52 0.666000 0.282000 0.052000
81 53 0.646000 0.301000 0.053000
81 54 0.631000 0.312000 0.057000
81 55 0.616000 0.326000 0.058000
81 56 0.605000 0.331000 0.064000
81 57 0.593000 0.340000 0.067000
81 58 0.577000 0.353000 0.070000
81 59 0.558000 0.369000 0.073000
81 60 0.542000 0.383000 0.075000
81 61 0.528000 0.390000 0.082000
81 62 0.516000 0.398000 0.086000
81 63 0.491000 0.421000 0.088000
81 64 0.478000 0.429000 0.093000
81 65 0.465000 0.434000 0.101000
81 66 0.456000 0.440000 0.104000
81 67 0.449000 0.437000 0.114000
81 68 0.437000 0.442000 0.121000
81 69 0.421000 0.452000 0.127000
81 70 0.403000 0.464000 0.133000
81 71 0.395000 0.463000 0.142000
81 72 0.378000 0.474000 0.148000
81 73 0.369000 0.481000 0.150000
81 74 0.361000 0.488000 0.151000
81 75 0.349000 0.496000 0.155000
81 76 0.332000 0.509000 0.159000
82 0 0.986000 0.014000 0.000000
82 1 0.985000 0.015000 0.000000
82 2 0.985000 0.014000 0.001000
82 3 0.983000 0.016000 0.001000
82 4 0.978000 0.021000 0.001000
82 5 0.976000 0.023000 0.001000
82 6 0.974000 0.025000 0.001000
82 7 0.972000 0.027000 0.001000
82 8 0.971000 0.028000 0.001000
82 9 0.966000 0.033000 0.001000
82 10 0.962000 0.037000 0.001000
82 11 0.953000 0.046000 0.001000
82 12 0.947000 0.051000 0.002000
82 13 0.941000 0.056000 0.003000
82 14 0.937000 0.059000 0.004000
82 15 0.935000 0.061000 0.004000
82 16 0.931000 0.065000 0.004000
82 17 0.928000 0.068000 0.004000
82 18 0.926000 0.069000 0.005000
82 19 0.918000 0.076000 0.006000
82 20 0.915000 0.078000 0.007000
82 21 0.910000 0.082000 0.008000
82 22 0.903000 0.089000 0.008000
82 23 0.895000 0.097000 0.008000
82 24 0.890000 0.102000 0.008000
82 25 0.887000 0.103000 0.010000
82 26 0.881000 0.108000 0.011000
82 27 0.874000 0.113000 0.013000
82 28 0.867000 0.119000 0.014000
82 29 0.861000 0.123000 0.016000
82 30 0.857000 0.127000 0.016000
82 31 0.848000 0.134000 0.018000
82 32 0.837000 0.144000 0.019000
82 33 0.827000 0.151000 0.022000
82 34 0.816000 0.161000 0.023000
82 35 0.806000 0.170000 0.024000
82 36 0.796000 0.178000 0.026000
82 37 0.778000 0.195000 0.027000
82 38 0.770000 0.201000 0.029000
82 39 0.759000 0.212000 0.029000
82 40 0.755000 0.212000 0.033000
82 41 0.745000 0.221000 0.034000
82 42 0.734000 0.230000 0.036000
82 43 0.717000 0.246000 0.037000
82 44 0.699000 0.256000 0.045000
82 45 0.681000 0.271000 0.048000
82 46 0.668000 0.279000 0.053000
82 47 0.651000 0.294000 0.055000
82 48 0.638000 0.303000 0.059000
82 49 0.625000 0.314000 0.061000
82 50 0.607000 0.327000 0.066000
82 51 0.592000 0.337000 0.071000
82 52 0.582000 0.340000 0.078000
82 53 0.570000 0.350000 0.080000
82 54 0.558000 0.359000 0.083000
82 55 0.537000 0.374000 0.089000
82 56 0.525000 0.385000 0.090000
82 57 0.508000 0.399000 0.093000
82 58 0.498000 0.406000 0.096000
82 59 0.485000 0.415000 0.100000
82 60 0.468000 0.426000 0.106000
82 61 0.452000 0.438000 0.110000
82 62 0.439000 0.443000 0.118000
82 63 0.421000 0.453000 0.126000
82 64 0.410000 0.458000 0.132000
82 65 0.400000 0.463000 0.137000
82 66 0.384000 0.472000 0.144000
82 67 0.371000 0.481000 0.148000
82 68 0.356000 0.494000 0.150000
82 69 0.342000 0.502000 0.156000
82 70 0.330000 0.509000 0.161000
82 71 0.316000 0.516000 0.168000
82 72 0.302000 0.527000 0.171000
82 73 0.294000 0.527000 0.179000
82 74 0.280000 0.538000 0.182000
82 75 0.266000 0.548000 0.186000
82 76 0.252000 0.554000 0.194000
83 0 0.979000 0.021000 0.000000
83 1 0.977000 0.023000 0.000000
83 2 0.975000 0.025000 0.000000
83 3 0.974000 0.026000 0.000000
83 4 0.970000 0.030000 0.000000
83 5 0.966000 0.034000 0.000000
83 6 0.963000 0.037000 0.000000
83 7 0.960000 0.040000 0.000000
83 8 0.959000 0.041000 0.000000
83 9 0.958000 0.042000 0.000000
83 10 0.956000 0.044000 0.000000
83 11 0.949000 0.050000 0.001000
83 12 0.942000 0.057000 0.001000
83 13 0.936000 0.062000 0.002000
83 14 0.929000 0.069000 0.002000
83 15 0.919000 0.079000 0.002000
83 16 0.914000 0.082000 0.004000
83 17 0.905000 0.091000 0.004000
83 18 0.901000 0.094000 0.005000
83 19 0.898000 0.097000 0.005000
83 20 0.889000 0.104000 0.007000
83 21 0.882000 0.110000 0.008000
83 22 0.873000 0.118000 0.009000
83 23 0.866000 0.124000 0.010000
83 24 0.859000 0.131000 0.010000
83 25 0.846000 0.143000 0.011000
83 26 0.838000 0.148000 0.014000
83 27 0.824000 0.161000 0.015000
83 28 0.814000 0.170000 0.016000
83 29 0.801000 0.180000 0.019000
83 30 0.790000 0.191000 0.019000
83 31 0.780000 0.200000 0.020000
83 32 0.765000 0.214000 0.021000
83 33 0.756000 0.217000 0.027000
83 34 0.741000 0.231000 0.028000
83 35 0.727000 0.240000 0.033000
83 36 0.715000 0.252000 0.033000
83 37 0.699000 0.267000 0.034000
83 38 0.687000 0.277000 0.036000
83 39 0.675000 0.285000 0.040000
83 40 0.657000 0.301000 0.042000
83 41 0.644000 0.307000 0.049000
83 42 0.630000 0.320000 0.050000
83 43 0.612000 0.331000 0.057000
83 44 0.601000 0.337000 0.062000
83 45 0.580000 0.353000 0.067000
83 46 0.568000 0.361000 0.071000
83 47 0.554000 0.371000 0.075000
83 48 0.536000 0.387000 0.077000
83 49 0.522000 0.397000 0.081000
83 50 0.512000 0.400000 0.088000
83 51 0.492000 0.414000 0.094000
83 52 0.480000 0.420000 0.100000
83 53 0.472000 0.422000 0.106000
83 54 0.461000 0.428000 0.111000
83 55 0.441000 0.444000 0.115000
83 56 0.423000 0.458000 0.119000
83 57 0.407000 0.465000 0.128000
83 58 0.395000 0.471000 0.134000
83 59 0.381000 0.481000 0.138000
83 60 0.363000 0.496000 0.141000
